record_index	seqid	official_start_1based	official_end_1based	length	raw_chars
811	NW_004191926.1	31583	31682	100	N
811	NW_004191926.1	35263	35362	100	N
811	NW_004191926.1	40724	40823	100	N
811	NW_004191926.1	45160	45259	100	N
811	NW_004191926.1	52239	52338	100	N
811	NW_004191926.1	53597	53696	100	N
811	NW_004191926.1	60564	60663	100	N
811	NW_004191926.1	75803	75902	100	N
811	NW_004191926.1	81215	81314	100	N
811	NW_004191926.1	92421	92520	100	N
811	NW_004191926.1	94595	94694	100	N
811	NW_004191926.1	96734	96833	100	N
811	NW_004191926.1	102390	102489	100	N
811	NW_004191926.1	106317	106416	100	N
811	NW_004191926.1	108953	109052	100	N
811	NW_004191926.1	118570	118669	100	N
811	NW_004191926.1	119800	119899	100	N
811	NW_004191926.1	124658	124757	100	N
811	NW_004191926.1	127625	127724	100	N
811	NW_004191926.1	129283	129382	100	N
811	NW_004191926.1	134467	134566	100	N
811	NW_004191926.1	145821	145920	100	N
811	NW_004191926.1	148762	148861	100	N
811	NW_004191926.1	153933	154032	100	N
811	NW_004191926.1	162375	162474	100	N
811	NW_004191926.1	163720	163819	100	N
811	NW_004191926.1	165428	165527	100	N
813	NW_004191924.1	9197	9296	100	N
813	NW_004191924.1	20199	20298	100	N
813	NW_004191924.1	66708	66807	100	N
813	NW_004191924.1	70219	70318	100	N
815	NW_004191922.1	6723	6822	100	N
815	NW_004191922.1	9219	9318	100	N
815	NW_004191922.1	17952	18051	100	N
816	NW_004191921.1	2009	2108	100	N
816	NW_004191921.1	7560	7659	100	N
816	NW_004191921.1	9302	9401	100	N
817	NW_004191920.1	1160	1259	100	N
818	NW_004191919.1	1636	1735	100	N
818	NW_004191919.1	21038	21137	100	N
818	NW_004191919.1	25096	25195	100	N
820	NW_004191917.1	1265	1364	100	N
820	NW_004191917.1	2779	2878	100	N
820	NW_004191917.1	15461	15560	100	N
820	NW_004191917.1	17872	17971	100	N
820	NW_004191917.1	27072	27171	100	N
820	NW_004191917.1	41136	41235	100	N
821	NW_004191916.1	18096	18195	100	N
821	NW_004191916.1	20075	20174	100	N
821	NW_004191916.1	29560	29659	100	N
821	NW_004191916.1	134477	134576	100	N
822	NW_004191915.1	1017	1116	100	N
822	NW_004191915.1	4799	4898	100	N
822	NW_004191915.1	10214	10313	100	N
822	NW_004191915.1	19750	19849	100	N
822	NW_004191915.1	20851	20950	100	N
822	NW_004191915.1	35141	35240	100	N
822	NW_004191915.1	41363	41462	100	N
835	NW_004191902.1	27895	27994	100	N
835	NW_004191902.1	30658	30757	100	N
835	NW_004191902.1	33459	33558	100	N
835	NW_004191902.1	36276	36375	100	N
835	NW_004191902.1	46344	46443	100	N
835	NW_004191902.1	66970	67069	100	N
835	NW_004191902.1	77136	77235	100	N
835	NW_004191902.1	79389	79488	100	N
835	NW_004191902.1	84598	84697	100	N
835	NW_004191902.1	101194	101293	100	N
835	NW_004191902.1	106761	106860	100	N
835	NW_004191902.1	122218	122317	100	N
835	NW_004191902.1	126445	126544	100	N
835	NW_004191902.1	206150	206249	100	N
838	NW_004191899.1	1422	1521	100	N
838	NW_004191899.1	3436	3535	100	N
838	NW_004191899.1	5975	6074	100	N
838	NW_004191899.1	7929	8028	100	N
838	NW_004191899.1	12733	12832	100	N
842	NW_004191895.1	1227	1326	100	N
842	NW_004191895.1	31124	31223	100	N
844	NW_004191893.1	1153	1252	100	N
844	NW_004191893.1	6689	6788	100	N
844	NW_004191893.1	9861	9960	100	N
844	NW_004191893.1	11937	12036	100	N
844	NW_004191893.1	21194	21293	100	N
844	NW_004191893.1	22980	23079	100	N
844	NW_004191893.1	25308	25407	100	N
844	NW_004191893.1	29982	30081	100	N
844	NW_004191893.1	32890	32989	100	N
844	NW_004191893.1	34219	34318	100	N
844	NW_004191893.1	42372	42471	100	N
844	NW_004191893.1	54692	54791	100	N
844	NW_004191893.1	57265	57364	100	N
844	NW_004191893.1	79303	79402	100	N
844	NW_004191893.1	98052	98151	100	N
844	NW_004191893.1	110802	110901	100	N
844	NW_004191893.1	113166	113265	100	N
844	NW_004191893.1	120784	120883	100	N
844	NW_004191893.1	146850	146949	100	N
844	NW_004191893.1	147899	147998	100	N
844	NW_004191893.1	149922	150021	100	N
844	NW_004191893.1	151588	151687	100	N
844	NW_004191893.1	167208	167307	100	N
844	NW_004191893.1	171307	171406	100	N
844	NW_004191893.1	172650	172749	100	N
844	NW_004191893.1	175512	175611	100	N
844	NW_004191893.1	177100	177199	100	N
844	NW_004191893.1	180835	180934	100	N
844	NW_004191893.1	182395	182494	100	N
844	NW_004191893.1	184954	185053	100	N
844	NW_004191893.1	195655	195754	100	N
844	NW_004191893.1	201738	201837	100	N
844	NW_004191893.1	210570	210669	100	N
844	NW_004191893.1	221709	221808	100	N
844	NW_004191893.1	246482	246581	100	N
844	NW_004191893.1	249750	249849	100	N
844	NW_004191893.1	253892	253991	100	N
844	NW_004191893.1	268174	268273	100	N
844	NW_004191893.1	271983	272082	100	N
852	NW_004191885.1	23373	23472	100	N
852	NW_004191885.1	31371	31470	100	N
852	NW_004191885.1	37814	37913	100	N
854	NW_004191883.1	1358	1457	100	N
859	NW_004191878.1	1379	1478	100	N
859	NW_004191878.1	3042	3141	100	N
859	NW_004191878.1	5639	5738	100	N
859	NW_004191878.1	8471	8570	100	N
859	NW_004191878.1	24057	24156	100	N
861	NW_004191876.1	1612	1711	100	N
861	NW_004191876.1	4726	4825	100	N
861	NW_004191876.1	42446	42545	100	N
861	NW_004191876.1	103776	103875	100	N
861	NW_004191876.1	146804	146903	100	N
861	NW_004191876.1	153453	153552	100	N
861	NW_004191876.1	155915	156014	100	N
861	NW_004191876.1	158037	158136	100	N
861	NW_004191876.1	174716	174815	100	N
861	NW_004191876.1	179779	179878	100	N
861	NW_004191876.1	192475	192574	100	N
861	NW_004191876.1	198604	198703	100	N
861	NW_004191876.1	201874	201973	100	N
861	NW_004191876.1	210841	210940	100	N
862	NW_004191875.1	3280	3379	100	N
862	NW_004191875.1	6099	6198	100	N
862	NW_004191875.1	8942	9041	100	N
862	NW_004191875.1	11470	11569	100	N
862	NW_004191875.1	18862	18961	100	N
865	NW_004191872.1	1751	1850	100	N
865	NW_004191872.1	4166	4265	100	N
868	NW_004191869.1	1668	1767	100	N
868	NW_004191869.1	4888	4987	100	N
868	NW_004191869.1	11978	12077	100	N
868	NW_004191869.1	16364	16463	100	N
868	NW_004191869.1	17553	17652	100	N
868	NW_004191869.1	18712	18811	100	N
868	NW_004191869.1	20132	20231	100	N
868	NW_004191869.1	30318	30417	100	N
868	NW_004191869.1	34114	34213	100	N
868	NW_004191869.1	37523	37622	100	N
868	NW_004191869.1	43528	43627	100	N
868	NW_004191869.1	46859	46958	100	N
868	NW_004191869.1	57670	57769	100	N
868	NW_004191869.1	76205	76304	100	N
871	NW_004191866.1	2124	2223	100	N
871	NW_004191866.1	3111	3210	100	N
871	NW_004191866.1	4352	4451	100	N
871	NW_004191866.1	8012	8111	100	N
871	NW_004191866.1	14028	14127	100	N
874	NW_004191863.1	1523	1622	100	N
876	NW_004191861.1	3590	3689	100	N
876	NW_004191861.1	5038	5137	100	N
876	NW_004191861.1	6616	6715	100	N
876	NW_004191861.1	8860	8959	100	N
876	NW_004191861.1	11542	11641	100	N
877	NW_004191860.1	1396	1495	100	N
877	NW_004191860.1	3500	3599	100	N
877	NW_004191860.1	18832	18931	100	N
877	NW_004191860.1	20812	20911	100	N
877	NW_004191860.1	24763	24862	100	N
877	NW_004191860.1	33241	33340	100	N
879	NW_004191858.1	1926	2025	100	N
880	NW_004191857.1	6547	6646	100	N
880	NW_004191857.1	7602	7701	100	N
880	NW_004191857.1	13429	13528	100	N
880	NW_004191857.1	18308	18407	100	N
880	NW_004191857.1	21285	21384	100	N
880	NW_004191857.1	27744	27843	100	N
880	NW_004191857.1	43482	43581	100	N
880	NW_004191857.1	48582	48681	100	N
880	NW_004191857.1	60343	60442	100	N
880	NW_004191857.1	64698	64797	100	N
880	NW_004191857.1	67270	67369	100	N
880	NW_004191857.1	69086	69185	100	N
880	NW_004191857.1	71018	71117	100	N
880	NW_004191857.1	77116	77215	100	N
880	NW_004191857.1	78202	78301	100	N
880	NW_004191857.1	79533	79632	100	N
880	NW_004191857.1	98557	98656	100	N
880	NW_004191857.1	104681	104780	100	N
880	NW_004191857.1	107012	107111	100	N
880	NW_004191857.1	112186	112285	100	N
880	NW_004191857.1	116215	116314	100	N
880	NW_004191857.1	124330	124429	100	N
880	NW_004191857.1	133310	133409	100	N
880	NW_004191857.1	136268	136367	100	N
880	NW_004191857.1	140881	140980	100	N
880	NW_004191857.1	145021	145120	100	N
880	NW_004191857.1	152003	152102	100	N
880	NW_004191857.1	169710	169809	100	N
880	NW_004191857.1	172323	172422	100	N
880	NW_004191857.1	173769	173868	100	N
880	NW_004191857.1	175282	175381	100	N
880	NW_004191857.1	177653	177752	100	N
880	NW_004191857.1	180529	180628	100	N
880	NW_004191857.1	182048	182147	100	N
880	NW_004191857.1	200077	200176	100	N
880	NW_004191857.1	204480	204579	100	N
880	NW_004191857.1	228821	228920	100	N
880	NW_004191857.1	239692	239791	100	N
880	NW_004191857.1	259704	259803	100	N
880	NW_004191857.1	268874	268973	100	N
880	NW_004191857.1	274476	274575	100	N
880	NW_004191857.1	279780	279879	100	N
880	NW_004191857.1	283095	283194	100	N
880	NW_004191857.1	294210	294309	100	N
880	NW_004191857.1	302466	302565	100	N
880	NW_004191857.1	311358	311457	100	N
883	NW_004191854.1	1467	1566	100	N
883	NW_004191854.1	4846	4945	100	N
883	NW_004191854.1	6813	6912	100	N
888	NW_004191849.1	2481	2580	100	N
888	NW_004191849.1	11858	11957	100	N
889	NW_004191848.1	2302	2401	100	N
889	NW_004191848.1	11073	11172	100	N
889	NW_004191848.1	15541	15640	100	N
889	NW_004191848.1	18335	18434	100	N
889	NW_004191848.1	22170	22269	100	N
889	NW_004191848.1	27069	27168	100	N
889	NW_004191848.1	31718	31817	100	N
890	NW_004191847.1	9086	9185	100	N
890	NW_004191847.1	26924	27023	100	N
890	NW_004191847.1	29894	29993	100	N
890	NW_004191847.1	32458	32557	100	N
890	NW_004191847.1	34734	34833	100	N
890	NW_004191847.1	233606	233705	100	N
890	NW_004191847.1	360356	360455	100	N
890	NW_004191847.1	376076	376175	100	N
890	NW_004191847.1	424646	424745	100	N
890	NW_004191847.1	446897	446996	100	N
890	NW_004191847.1	449773	449872	100	N
890	NW_004191847.1	491811	491910	100	N
890	NW_004191847.1	495519	495618	100	N
890	NW_004191847.1	502287	502386	100	N
890	NW_004191847.1	511748	511847	100	N
890	NW_004191847.1	521955	522054	100	N
890	NW_004191847.1	524414	524513	100	N
890	NW_004191847.1	538628	538727	100	N
890	NW_004191847.1	546690	546789	100	N
890	NW_004191847.1	554188	554287	100	N
891	NW_004191846.1	2444	2543	100	N
891	NW_004191846.1	19230	19329	100	N
891	NW_004191846.1	26876	26975	100	N
891	NW_004191846.1	32273	32372	100	N
891	NW_004191846.1	34659	34758	100	N
891	NW_004191846.1	37987	38086	100	N
892	NW_004191845.1	2126	2225	100	N
892	NW_004191845.1	4437	4536	100	N
892	NW_004191845.1	12935	13034	100	N
892	NW_004191845.1	16214	16313	100	N
892	NW_004191845.1	17513	17612	100	N
892	NW_004191845.1	25004	25103	100	N
892	NW_004191845.1	28673	28772	100	N
892	NW_004191845.1	29543	29642	100	N
892	NW_004191845.1	35202	35301	100	N
892	NW_004191845.1	38346	38445	100	N
892	NW_004191845.1	39523	39622	100	N
892	NW_004191845.1	45858	45957	100	N
893	NW_004191844.1	2524	2623	100	N
895	NW_004191842.1	1704	1803	100	N
895	NW_004191842.1	9456	9555	100	N
895	NW_004191842.1	15583	15682	100	N
895	NW_004191842.1	17161	17260	100	N
895	NW_004191842.1	22415	22514	100	N
895	NW_004191842.1	27694	27793	100	N
895	NW_004191842.1	34505	34604	100	N
895	NW_004191842.1	45195	45294	100	N
895	NW_004191842.1	48323	48422	100	N
895	NW_004191842.1	49636	49735	100	N
895	NW_004191842.1	55606	55705	100	N
895	NW_004191842.1	58467	58566	100	N
895	NW_004191842.1	77062	77161	100	N
895	NW_004191842.1	88742	88841	100	N
895	NW_004191842.1	107623	107722	100	N
895	NW_004191842.1	120396	120495	100	N
895	NW_004191842.1	128269	128368	100	N
895	NW_004191842.1	130030	130129	100	N
895	NW_004191842.1	136024	136123	100	N
895	NW_004191842.1	136692	136791	100	N
895	NW_004191842.1	148735	148834	100	N
895	NW_004191842.1	158248	158347	100	N
895	NW_004191842.1	161025	161124	100	N
895	NW_004191842.1	164318	164417	100	N
895	NW_004191842.1	165403	165502	100	N
895	NW_004191842.1	166797	166896	100	N
895	NW_004191842.1	167975	168074	100	N
895	NW_004191842.1	180456	180555	100	N
895	NW_004191842.1	181504	181603	100	N
897	NW_004191840.1	17600	17699	100	N
897	NW_004191840.1	41788	41887	100	N
898	NW_004191839.1	1445	1544	100	N
898	NW_004191839.1	4223	4322	100	N
898	NW_004191839.1	5896	5995	100	N
902	NW_004191835.1	2439	2538	100	N
902	NW_004191835.1	17639	17738	100	N
902	NW_004191835.1	19497	19596	100	N
902	NW_004191835.1	22412	22511	100	N
902	NW_004191835.1	43826	43925	100	N
902	NW_004191835.1	70156	70255	100	N
902	NW_004191835.1	72064	72163	100	N
902	NW_004191835.1	75425	75524	100	N
902	NW_004191835.1	80328	80427	100	N
902	NW_004191835.1	139548	139647	100	N
902	NW_004191835.1	151278	151377	100	N
902	NW_004191835.1	158832	158931	100	N
902	NW_004191835.1	172488	172587	100	N
902	NW_004191835.1	186694	186793	100	N
902	NW_004191835.1	208675	208774	100	N
902	NW_004191835.1	217478	217577	100	N
902	NW_004191835.1	221819	221918	100	N
902	NW_004191835.1	223290	223389	100	N
902	NW_004191835.1	253156	253255	100	N
902	NW_004191835.1	257432	257531	100	N
902	NW_004191835.1	258974	259073	100	N
902	NW_004191835.1	263034	263133	100	N
902	NW_004191835.1	276025	276124	100	N
902	NW_004191835.1	282155	282254	100	N
903	NW_004191834.1	1035	1134	100	N
903	NW_004191834.1	5634	5733	100	N
903	NW_004191834.1	9391	9490	100	N
903	NW_004191834.1	10497	10596	100	N
903	NW_004191834.1	24582	24681	100	N
903	NW_004191834.1	28802	28901	100	N
904	NW_004191833.1	5694	5793	100	N
904	NW_004191833.1	7499	7598	100	N
905	NW_004191832.1	1209	1308	100	N
905	NW_004191832.1	147651	147750	100	N
905	NW_004191832.1	319991	320090	100	N
905	NW_004191832.1	482829	482928	100	N
905	NW_004191832.1	529202	529301	100	N
907	NW_004191830.1	1599	1698	100	N
907	NW_004191830.1	3400	3499	100	N
907	NW_004191830.1	4684	4783	100	N
908	NW_004191829.1	2634	2733	100	N
908	NW_004191829.1	6897	6996	100	N
908	NW_004191829.1	9111	9210	100	N
908	NW_004191829.1	20795	20894	100	N
908	NW_004191829.1	21950	22049	100	N
908	NW_004191829.1	32112	32211	100	N
908	NW_004191829.1	56056	56155	100	N
908	NW_004191829.1	58290	58389	100	N
908	NW_004191829.1	61110	61209	100	N
908	NW_004191829.1	63782	63881	100	N
908	NW_004191829.1	97575	97674	100	N
908	NW_004191829.1	100204	100303	100	N
909	NW_004191828.1	4934	5033	100	N
912	NW_004191825.1	2097	2196	100	N
917	NW_004191820.1	7585	7684	100	N
917	NW_004191820.1	9614	9713	100	N
917	NW_004191820.1	14692	14791	100	N
917	NW_004191820.1	22042	22141	100	N
917	NW_004191820.1	26894	26993	100	N
917	NW_004191820.1	30015	30114	100	N
917	NW_004191820.1	31139	31238	100	N
917	NW_004191820.1	33932	34031	100	N
917	NW_004191820.1	36992	37091	100	N
917	NW_004191820.1	38670	38769	100	N
917	NW_004191820.1	41963	42062	100	N
917	NW_004191820.1	42923	43022	100	N
917	NW_004191820.1	50446	50545	100	N
917	NW_004191820.1	51595	51694	100	N
917	NW_004191820.1	52903	53002	100	N
917	NW_004191820.1	54739	54838	100	N
917	NW_004191820.1	57001	57100	100	N
917	NW_004191820.1	62260	62359	100	N
917	NW_004191820.1	68607	68706	100	N
917	NW_004191820.1	71133	71232	100	N
917	NW_004191820.1	73653	73752	100	N
921	NW_004191816.1	9750	9849	100	N
921	NW_004191816.1	23041	23140	100	N
921	NW_004191816.1	37575	37674	100	N
921	NW_004191816.1	46630	46729	100	N
921	NW_004191816.1	88697	88796	100	N
921	NW_004191816.1	91332	91431	100	N
921	NW_004191816.1	92980	93079	100	N
921	NW_004191816.1	95404	95503	100	N
921	NW_004191816.1	96732	96831	100	N
921	NW_004191816.1	102131	102230	100	N
921	NW_004191816.1	136916	137015	100	N
921	NW_004191816.1	141010	141109	100	N
921	NW_004191816.1	144163	144262	100	N
921	NW_004191816.1	147048	147147	100	N
921	NW_004191816.1	149154	149253	100	N
923	NW_004191814.1	1805	1904	100	N
923	NW_004191814.1	5235	5334	100	N
923	NW_004191814.1	18981	19080	100	N
923	NW_004191814.1	20887	20986	100	N
923	NW_004191814.1	22502	22601	100	N
923	NW_004191814.1	34073	34172	100	N
923	NW_004191814.1	38809	38908	100	N
923	NW_004191814.1	44301	44400	100	N
923	NW_004191814.1	50443	50542	100	N
923	NW_004191814.1	53071	53170	100	N
923	NW_004191814.1	62258	62357	100	N
923	NW_004191814.1	65329	65428	100	N
923	NW_004191814.1	70072	70171	100	N
923	NW_004191814.1	90641	90740	100	N
923	NW_004191814.1	97595	97694	100	N
923	NW_004191814.1	132093	132192	100	N
923	NW_004191814.1	157220	157319	100	N
923	NW_004191814.1	187096	187195	100	N
923	NW_004191814.1	207183	207282	100	N
923	NW_004191814.1	219000	219099	100	N
923	NW_004191814.1	299792	299891	100	N
923	NW_004191814.1	308007	308106	100	N
926	NW_004191811.1	3963	4062	100	N
926	NW_004191811.1	5627	5726	100	N
926	NW_004191811.1	6833	6932	100	N
926	NW_004191811.1	13638	13737	100	N
926	NW_004191811.1	17899	17998	100	N
926	NW_004191811.1	42429	42528	100	N
926	NW_004191811.1	46016	46115	100	N
926	NW_004191811.1	49622	49721	100	N
926	NW_004191811.1	62028	62127	100	N
926	NW_004191811.1	76233	76332	100	N
926	NW_004191811.1	85482	85581	100	N
926	NW_004191811.1	91121	91220	100	N
926	NW_004191811.1	102496	102595	100	N
926	NW_004191811.1	111550	111649	100	N
931	NW_004191806.1	1345	1444	100	N
931	NW_004191806.1	3281	3380	100	N
931	NW_004191806.1	37294	37393	100	N
931	NW_004191806.1	39987	40086	100	N
931	NW_004191806.1	44823	44922	100	N
931	NW_004191806.1	58092	58191	100	N
931	NW_004191806.1	60693	60792	100	N
931	NW_004191806.1	62237	62336	100	N
931	NW_004191806.1	68690	68789	100	N
931	NW_004191806.1	71002	71101	100	N
931	NW_004191806.1	80878	80977	100	N
931	NW_004191806.1	82161	82260	100	N
931	NW_004191806.1	85230	85329	100	N
931	NW_004191806.1	86765	86864	100	N
931	NW_004191806.1	89652	89751	100	N
934	NW_004191803.1	3421	3520	100	N
935	NW_004191802.1	2398	2497	100	N
935	NW_004191802.1	4826	4925	100	N
935	NW_004191802.1	6965	7064	100	N
935	NW_004191802.1	8661	8760	100	N
935	NW_004191802.1	15239	15338	100	N
935	NW_004191802.1	18058	18157	100	N
935	NW_004191802.1	20582	20681	100	N
935	NW_004191802.1	23822	23921	100	N
935	NW_004191802.1	25173	25272	100	N
935	NW_004191802.1	26782	26881	100	N
935	NW_004191802.1	28894	28993	100	N
946	NW_004191791.1	3759	3858	100	N
946	NW_004191791.1	11390	11489	100	N
946	NW_004191791.1	45147	45246	100	N
946	NW_004191791.1	52322	52421	100	N
946	NW_004191791.1	54471	54570	100	N
946	NW_004191791.1	56316	56415	100	N
946	NW_004191791.1	62881	62980	100	N
946	NW_004191791.1	66087	66186	100	N
946	NW_004191791.1	71888	71987	100	N
946	NW_004191791.1	79999	80098	100	N
946	NW_004191791.1	85951	86050	100	N
946	NW_004191791.1	94839	94938	100	N
946	NW_004191791.1	99925	100024	100	N
946	NW_004191791.1	124981	125080	100	N
946	NW_004191791.1	128114	128213	100	N
946	NW_004191791.1	133080	133179	100	N
946	NW_004191791.1	138229	138328	100	N
946	NW_004191791.1	140280	140379	100	N
946	NW_004191791.1	151644	151743	100	N
946	NW_004191791.1	153736	153835	100	N
947	NW_004191790.1	1770	1869	100	N
953	NW_004191784.1	1701	1800	100	N
953	NW_004191784.1	8926	9025	100	N
953	NW_004191784.1	13541	13640	100	N
953	NW_004191784.1	19571	19670	100	N
953	NW_004191784.1	20934	21033	100	N
960	NW_004191777.1	6656	6755	100	N
960	NW_004191777.1	52768	52867	100	N
960	NW_004191777.1	60427	60526	100	N
960	NW_004191777.1	80873	80972	100	N
960	NW_004191777.1	97725	97824	100	N
960	NW_004191777.1	129396	129495	100	N
960	NW_004191777.1	222401	222500	100	N
960	NW_004191777.1	229124	229223	100	N
960	NW_004191777.1	323682	323781	100	N
960	NW_004191777.1	324965	325064	100	N
960	NW_004191777.1	328108	328207	100	N
960	NW_004191777.1	329495	329594	100	N
960	NW_004191777.1	339393	339492	100	N
960	NW_004191777.1	353476	353575	100	N
960	NW_004191777.1	382942	383041	100	N
960	NW_004191777.1	399279	399378	100	N
960	NW_004191777.1	415133	415232	100	N
960	NW_004191777.1	442214	442313	100	N
960	NW_004191777.1	444456	444555	100	N
960	NW_004191777.1	458296	458395	100	N
960	NW_004191777.1	461429	461528	100	N
960	NW_004191777.1	464216	464315	100	N
960	NW_004191777.1	501795	501894	100	N
960	NW_004191777.1	517754	517853	100	N
960	NW_004191777.1	535817	535916	100	N
960	NW_004191777.1	577635	577734	100	N
960	NW_004191777.1	591755	591854	100	N
960	NW_004191777.1	613675	613774	100	N
960	NW_004191777.1	618824	618923	100	N
960	NW_004191777.1	630074	630173	100	N
960	NW_004191777.1	647016	647115	100	N
960	NW_004191777.1	655458	655557	100	N
960	NW_004191777.1	704489	704588	100	N
960	NW_004191777.1	716288	716387	100	N
960	NW_004191777.1	720028	720127	100	N
960	NW_004191777.1	757220	757319	100	N
960	NW_004191777.1	816352	816451	100	N
960	NW_004191777.1	820722	820821	100	N
960	NW_004191777.1	841583	841682	100	N
960	NW_004191777.1	909895	909994	100	N
960	NW_004191777.1	914879	914978	100	N
960	NW_004191777.1	940646	940745	100	N
960	NW_004191777.1	970852	970951	100	N
960	NW_004191777.1	1000230	1000329	100	N
960	NW_004191777.1	1013638	1013737	100	N
960	NW_004191777.1	1020724	1020823	100	N
963	NW_004191774.1	1724	1823	100	N
963	NW_004191774.1	4331	4430	100	N
963	NW_004191774.1	6923	7022	100	N
963	NW_004191774.1	14664	14763	100	N
963	NW_004191774.1	21005	21104	100	N
963	NW_004191774.1	38718	38817	100	N
963	NW_004191774.1	47229	47328	100	N
963	NW_004191774.1	54209	54308	100	N
967	NW_004191770.1	2286	2385	100	N
967	NW_004191770.1	10937	11036	100	N
967	NW_004191770.1	17628	17727	100	N
967	NW_004191770.1	20635	20734	100	N
967	NW_004191770.1	35109	35208	100	N
967	NW_004191770.1	45258	45357	100	N
967	NW_004191770.1	46674	46773	100	N
967	NW_004191770.1	69419	69518	100	N
967	NW_004191770.1	79365	79464	100	N
976	NW_004191761.1	2087	2186	100	N
976	NW_004191761.1	10608	10707	100	N
976	NW_004191761.1	11968	12067	100	N
976	NW_004191761.1	14689	14788	100	N
979	NW_004191758.1	2214	2313	100	N
979	NW_004191758.1	7586	7685	100	N
979	NW_004191758.1	9273	9372	100	N
979	NW_004191758.1	17309	17408	100	N
979	NW_004191758.1	26580	26679	100	N
979	NW_004191758.1	29226	29325	100	N
981	NW_004191756.1	15598	15697	100	N
981	NW_004191756.1	89818	89917	100	N
981	NW_004191756.1	142300	142399	100	N
981	NW_004191756.1	142675	142774	100	N
981	NW_004191756.1	173738	173837	100	N
981	NW_004191756.1	246403	246502	100	N
982	NW_004191755.1	2171	2270	100	N
982	NW_004191755.1	4991	5090	100	N
982	NW_004191755.1	8127	8226	100	N
982	NW_004191755.1	32562	32661	100	N
982	NW_004191755.1	42354	42453	100	N
982	NW_004191755.1	44345	44444	100	N
982	NW_004191755.1	49587	49686	100	N
982	NW_004191755.1	59075	59174	100	N
982	NW_004191755.1	60858	60957	100	N
982	NW_004191755.1	65296	65395	100	N
982	NW_004191755.1	80606	80705	100	N
982	NW_004191755.1	81640	81739	100	N
982	NW_004191755.1	95997	96096	100	N
982	NW_004191755.1	131960	132059	100	N
982	NW_004191755.1	140107	140206	100	N
982	NW_004191755.1	146668	146767	100	N
982	NW_004191755.1	154538	154637	100	N
985	NW_004191752.1	1733	1832	100	N
985	NW_004191752.1	3469	3568	100	N
985	NW_004191752.1	12910	13009	100	N
985	NW_004191752.1	15367	15466	100	N
985	NW_004191752.1	21387	21486	100	N
985	NW_004191752.1	25129	25228	100	N
985	NW_004191752.1	34602	34701	100	N
985	NW_004191752.1	36275	36374	100	N
987	NW_004191750.1	2063	2162	100	N
987	NW_004191750.1	5089	5188	100	N
987	NW_004191750.1	7396	7495	100	N
987	NW_004191750.1	13037	13136	100	N
987	NW_004191750.1	25983	26082	100	N
987	NW_004191750.1	27283	27382	100	N
987	NW_004191750.1	33750	33849	100	N
987	NW_004191750.1	36362	36461	100	N
987	NW_004191750.1	41387	41486	100	N
987	NW_004191750.1	54188	54287	100	N
987	NW_004191750.1	61743	61842	100	N
987	NW_004191750.1	70687	70786	100	N
987	NW_004191750.1	77142	77241	100	N
987	NW_004191750.1	85902	86001	100	N
987	NW_004191750.1	89797	89896	100	N
987	NW_004191750.1	107899	107998	100	N
987	NW_004191750.1	125672	125771	100	N
987	NW_004191750.1	127289	127388	100	N
987	NW_004191750.1	130833	130932	100	N
987	NW_004191750.1	155894	155993	100	N
987	NW_004191750.1	175398	175497	100	N
987	NW_004191750.1	189025	189124	100	N
987	NW_004191750.1	199343	199442	100	N
987	NW_004191750.1	214588	214687	100	N
987	NW_004191750.1	249784	249883	100	N
987	NW_004191750.1	251842	251941	100	N
987	NW_004191750.1	260806	260905	100	N
987	NW_004191750.1	262983	263082	100	N
987	NW_004191750.1	264088	264187	100	N
987	NW_004191750.1	274353	274452	100	N
987	NW_004191750.1	276379	276478	100	N
987	NW_004191750.1	280062	280161	100	N
987	NW_004191750.1	312882	312981	100	N
987	NW_004191750.1	336497	336596	100	N
987	NW_004191750.1	355918	356017	100	N
987	NW_004191750.1	369399	369498	100	N
987	NW_004191750.1	386156	386255	100	N
987	NW_004191750.1	406013	406112	100	N
987	NW_004191750.1	408011	408110	100	N
987	NW_004191750.1	451855	451954	100	N
987	NW_004191750.1	463156	463255	100	N
987	NW_004191750.1	467370	467469	100	N
987	NW_004191750.1	482629	482728	100	N
987	NW_004191750.1	496567	496666	100	N
987	NW_004191750.1	534691	534790	100	N
987	NW_004191750.1	544827	544926	100	N
987	NW_004191750.1	592973	593072	100	N
987	NW_004191750.1	739076	739175	100	N
987	NW_004191750.1	745569	745668	100	N
987	NW_004191750.1	763158	763257	100	N
989	NW_004191748.1	1384	1483	100	N
989	NW_004191748.1	3986	4085	100	N
989	NW_004191748.1	11248	11347	100	N
989	NW_004191748.1	13309	13408	100	N
989	NW_004191748.1	15176	15275	100	N
989	NW_004191748.1	17523	17622	100	N
989	NW_004191748.1	20430	20529	100	N
989	NW_004191748.1	26138	26237	100	N
989	NW_004191748.1	28661	28760	100	N
997	NW_004191740.1	13868	13967	100	N
997	NW_004191740.1	22220	22319	100	N
997	NW_004191740.1	23909	24008	100	N
997	NW_004191740.1	26638	26737	100	N
997	NW_004191740.1	37843	37942	100	N
997	NW_004191740.1	42737	42836	100	N
997	NW_004191740.1	44486	44585	100	N
997	NW_004191740.1	48032	48131	100	N
997	NW_004191740.1	57400	57499	100	N
997	NW_004191740.1	60235	60334	100	N
1001	NW_004191736.1	1996	2095	100	N
