species,source_name,mode,fusion_policy,decodable,sample_bytes,sample_bases,core_base_count,tail_base_count,tail_side_info_bits,sample_symbols_with_eos,uses_eos,unit_size,unit_vocab_size,context_units,theoretical_bits,core_model_theoretical_bits,theoretical_bits_per_base,arithmetic_coded_bytes,arithmetic_bits_per_base,arithmetic_coding_mode,arithmetic_merge_size,emitted_arithmetic_symbol_count,arithmetic_encode_seconds,compression_process_seconds,compression_bytes_per_second,compression_bases_per_second,compression_symbols_per_second,fusion_model_choice_counts,arithmetic_frequency_total,arithmetic_vocab_size,arithmetic_target_uniform_mass,arithmetic_effective_uniform_mass,ascii_bytes,two_bit_pack_bytes,gzip_bytes,bz2_bytes,lzma_bytes,model_megabyte1_theoretical_bits,model_megabyte1_theoretical_bits_per_core_base,model_megabyte1_model_forward_seconds,model_megabyte1_softmax_seconds,model_megabyte1_aggregate_seconds,model_megabyte1_data_transfer_seconds,model_dnagpt2_theoretical_bits,model_dnagpt2_theoretical_bits_per_core_base,model_dnagpt2_model_forward_seconds,model_dnagpt2_softmax_seconds,model_dnagpt2_aggregate_seconds,model_dnagpt2_data_transfer_seconds,split,geco2_level,geco2_binary,geco2_command,geco2_returncode,geco2_stdout_tail,geco2_stderr_tail
AeCa,AeCa,geco2_paper_modes,,,60000,60000,,,,60000,False,,,,117440.0,,1.9573333333333334,14680,1.9573333333333334,geco2_paper_modes,1,60000,,0.200138159096241,299792.9044163319,299792.9044163319,299792.9044163319,,,,,,60000,15000,17656,16336,16592,,,,,,,,,,,,,test,5,/usr/local/bin/GeCo2,"[""/usr/local/bin/GeCo2"", ""-F"", ""-v"", ""-l"", ""5"", ""/tmp/geco2_baseline_vr6vpnil/test_14_AeCa.seq""]",0,"Analyzing data and creating models ...
Done!
Compressing target sequence 1 [bases:60000] ...
Done!                          
Total bytes: 14680 (14.3 KB), 1.957 bpb, 1.95 bps w/ no header, Normalized Dissimilarity Rate: 0.978667
Spent 0.198916 sec.
","Force mode ......................... yes
Target model 1:
  [+] Context order ................ 4
  [+] Alpha denominator ............ 1
  [+] Inverted repeats ............. no (only regular)
  [+] Cache-hash size .............. 0
  [+] Gamma ........................ 0.820
  [+] Allowable substitutions ...... 0
Target model 2:
  [+] Context order ................ 6
  [+] Alpha denominator ............ 1
  [+] Inverted repeats ............. mix (regular and inverted)
  [+] Cache-hash size .............. 0
  [+] Gamma ........................ 0.720
  [+] Allowable substitutions ...... 0
Target model 3:
  [+] Context order ................ 13
  [+] Alpha denominator ............ 50
  [+] Inverted repeats ............. mix (regular and inverted)
  [+] Cache-hash size .............. 1
  [+] Gamma ........................ 0.950
  [+] Allowable substitutions ...... 2
  [+] Substitutions alpha den ...... 15
  [+] Substitutions gamma .......... 0.950
Target files (1):
  [+] Filename 1  .................. /tmp/geco2_baseline_vr6vpnil/test_14_AeCa.seq
"
HaHi,HaHi,geco2_paper_modes,,,60000,60000,,,,60000,False,,,,118496.0,,1.9749333333333334,14812,1.9749333333333334,geco2_paper_modes,1,60000,,0.20638345927000046,290720.972563529,290720.972563529,290720.972563529,,,,,,60000,15000,17702,16204,16604,,,,,,,,,,,,,test,5,/usr/local/bin/GeCo2,"[""/usr/local/bin/GeCo2"", ""-F"", ""-v"", ""-l"", ""5"", ""/tmp/geco2_baseline_34m4mclh/test_15_HaHi.seq""]",0,"Analyzing data and creating models ...
Done!
Compressing target sequence 1 [bases:60000] ...
Done!                          
Total bytes: 14812 (14.5 KB), 1.975 bpb, 1.967 bps w/ no header, Normalized Dissimilarity Rate: 0.987467
Spent 0.205031 sec.
","Force mode ......................... yes
Target model 1:
  [+] Context order ................ 4
  [+] Alpha denominator ............ 1
  [+] Inverted repeats ............. no (only regular)
  [+] Cache-hash size .............. 0
  [+] Gamma ........................ 0.820
  [+] Allowable substitutions ...... 0
Target model 2:
  [+] Context order ................ 6
  [+] Alpha denominator ............ 1
  [+] Inverted repeats ............. mix (regular and inverted)
  [+] Cache-hash size .............. 0
  [+] Gamma ........................ 0.720
  [+] Allowable substitutions ...... 0
Target model 3:
  [+] Context order ................ 13
  [+] Alpha denominator ............ 50
  [+] Inverted repeats ............. mix (regular and inverted)
  [+] Cache-hash size .............. 1
  [+] Gamma ........................ 0.950
  [+] Allowable substitutions ...... 2
  [+] Substitutions alpha den ...... 15
  [+] Substitutions gamma .......... 0.950
Target files (1):
  [+] Filename 1  .................. /tmp/geco2_baseline_34m4mclh/test_15_HaHi.seq
"
AnCa,AnCa,geco2_paper_modes,,,60000,60000,,,,60000,False,,,,109696.0,,1.8282666666666667,13712,1.8282666666666667,geco2_paper_modes,1,60000,,0.1740368977189064,344754.4790008167,344754.4790008167,344754.4790008167,,,,,,60000,15000,16737,16107,15548,,,,,,,,,,,,,test,5,/usr/local/bin/GeCo2,"[""/usr/local/bin/GeCo2"", ""-F"", ""-v"", ""-l"", ""5"", ""/tmp/geco2_baseline_u_ayxyuc/test_16_AnCa.seq""]",0,"Analyzing data and creating models ...
Done!
Compressing target sequence 1 [bases:60000] ...
Done!                          
Total bytes: 13712 (13.4 KB), 1.828 bpb, 1.821 bps w/ no header, Normalized Dissimilarity Rate: 0.914133
Spent 0.172807 sec.
","Force mode ......................... yes
Target model 1:
  [+] Context order ................ 4
  [+] Alpha denominator ............ 1
  [+] Inverted repeats ............. no (only regular)
  [+] Cache-hash size .............. 0
  [+] Gamma ........................ 0.820
  [+] Allowable substitutions ...... 0
Target model 2:
  [+] Context order ................ 6
  [+] Alpha denominator ............ 1
  [+] Inverted repeats ............. mix (regular and inverted)
  [+] Cache-hash size .............. 0
  [+] Gamma ........................ 0.720
  [+] Allowable substitutions ...... 0
Target model 3:
  [+] Context order ................ 13
  [+] Alpha denominator ............ 50
  [+] Inverted repeats ............. mix (regular and inverted)
  [+] Cache-hash size .............. 1
  [+] Gamma ........................ 0.950
  [+] Allowable substitutions ...... 2
  [+] Substitutions alpha den ...... 15
  [+] Substitutions gamma .......... 0.950
Target files (1):
  [+] Filename 1  .................. /tmp/geco2_baseline_u_ayxyuc/test_16_AnCa.seq
"
WaMe,WaMe,geco2_paper_modes,,,60000,60000,,,,60000,False,,,,119376.0,,1.9896,14922,1.9896,geco2_paper_modes,1,60000,,0.20411678403615952,293949.3696381721,293949.3696381721,293949.3696381721,,,,,,60000,15000,17791,16379,16700,,,,,,,,,,,,,test,5,/usr/local/bin/GeCo2,"[""/usr/local/bin/GeCo2"", ""-F"", ""-v"", ""-l"", ""5"", ""/tmp/geco2_baseline_b4wl42km/test_17_WaMe.seq""]",0,"Analyzing data and creating models ...
Done!
Compressing target sequence 1 [bases:60000] ...
Done!                          
Total bytes: 14922 (14.6 KB), 1.99 bpb, 1.982 bps w/ no header, Normalized Dissimilarity Rate: 0.9948
Spent 0.202175 sec.
","Force mode ......................... yes
Target model 1:
  [+] Context order ................ 4
  [+] Alpha denominator ............ 1
  [+] Inverted repeats ............. no (only regular)
  [+] Cache-hash size .............. 0
  [+] Gamma ........................ 0.820
  [+] Allowable substitutions ...... 0
Target model 2:
  [+] Context order ................ 6
  [+] Alpha denominator ............ 1
  [+] Inverted repeats ............. mix (regular and inverted)
  [+] Cache-hash size .............. 0
  [+] Gamma ........................ 0.720
  [+] Allowable substitutions ...... 0
Target model 3:
  [+] Context order ................ 13
  [+] Alpha denominator ............ 50
  [+] Inverted repeats ............. mix (regular and inverted)
  [+] Cache-hash size .............. 1
  [+] Gamma ........................ 0.950
  [+] Allowable substitutions ...... 2
  [+] Substitutions alpha den ...... 15
  [+] Substitutions gamma .......... 0.950
Target files (1):
  [+] Filename 1  .................. /tmp/geco2_baseline_b4wl42km/test_17_WaMe.seq
"
OrSa,OrSa,geco2_paper_modes,,,60000,60000,,,,60000,False,,,,118184.0,,1.9697333333333333,14773,1.9697333333333333,geco2_paper_modes,1,60000,,3.658340699970722,16400.878135948406,16400.878135948406,16400.878135948406,,,,,,60000,15000,17639,16438,16512,,,,,,,,,,,,,train,10,/usr/local/bin/GeCo2,"[""/usr/local/bin/GeCo2"", ""-F"", ""-v"", ""-l"", ""10"", ""/tmp/geco2_baseline_p3ly93or/train_1_OrSa.seq""]",0,"Analyzing data and creating models ...
Done!
Compressing target sequence 1 [bases:60000] ...
Done!                          
Total bytes: 14773 (14.4 KB), 1.97 bpb, 1.956 bps w/ no header, Normalized Dissimilarity Rate: 0.984867
Spent 3.56178 sec.
","Force mode ......................... yes
Target model 1:
  [+] Context order ................ 1
  [+] Alpha denominator ............ 1
  [+] Inverted repeats ............. no (only regular)
  [+] Cache-hash size .............. 0
  [+] Gamma ........................ 0.900
  [+] Allowable substitutions ...... 0
Target model 2:
  [+] Context order ................ 3
  [+] Alpha denominator ............ 1
  [+] Inverted repeats ............. no (only regular)
  [+] Cache-hash size .............. 0
  [+] Gamma ........................ 0.900
  [+] Allowable substitutions ...... 0
Target model 3:
  [+] Context order ................ 6
  [+] Alpha denominator ............ 1
  [+] Inverted repeats ............. mix (regular and inverted)
  [+] Cache-hash size .............. 0
  [+] Gamma ........................ 0.820
  [+] Allowable substitutions ...... 0
Target model 4:
  [+] Context order ................ 9
  [+] Alpha denominator ............ 10
  [+] Inverted repeats ............. no (only regular)
  [+] Cache-hash size .............. 0
  [+] Gamma ........................ 0.900
  [+] Allowable substitutions ...... 0
Target model 5:
  [+] Context order ................ 11
  [+] Alpha denominator ............ 10
  [+] Inverted repeats ............. no (only regular)
  [+] Cache-hash size .............. 0
  [+] Gamma ........................ 0.900
  [+] Allowable substitutions ...... 0
Target model 6:
  [+] Context order ................ 13
  [+] Alpha denominator ............ 10
  [+] Inverted repeats ............. mix (regular and inverted)
  [+] Cache-hash size .............. 0
  [+] Gamma ........................ 0.900
  [+] Allowable substitutions ...... 0
Target model 7:
  [+] Context order ................ 17
  [+] Alpha denominator ............ 100
  [+] Inverted repeats ............. mix (regular and inverted)
  [+] Cache-hash size .............. 8
  [+] Gamma ........................ 0.890
  [+] Allowable substitutions ...... 5
  [+] Substitutions alpha den ...... 10
  [+] Substitutions gamma .......... 0.900
Target files (1):
  [+] Filename 1  .................. /tmp/geco2_baseline_p3ly93or/train_1_OrSa.seq
"
HoSa,HoSa,geco2_paper_modes,,,60000,60000,,,,60000,False,,,,112488.0,,1.8748,14061,1.8748,geco2_paper_modes,1,60000,,5.639708958566189,10638.846869724657,10638.846869724657,10638.846869724657,,,,,,60000,15000,16995,16137,15716,,,,,,,,,,,,,train,12,/usr/local/bin/GeCo2,"[""/usr/local/bin/GeCo2"", ""-F"", ""-v"", ""-l"", ""12"", ""/tmp/geco2_baseline_43wqxaor/train_2_HoSa.seq""]",0,"Analyzing data and creating models ...
Done!
Compressing target sequence 1 [bases:60000] ...
Done!                          
Total bytes: 14061 (13.7 KB), 1.875 bpb, 1.861 bps w/ no header, Normalized Dissimilarity Rate: 0.9374
Spent 5.45242 sec.
","Force mode ......................... yes
Target model 1:
  [+] Context order ................ 1
  [+] Alpha denominator ............ 1
  [+] Inverted repeats ............. no (only regular)
  [+] Cache-hash size .............. 0
  [+] Gamma ........................ 0.900
  [+] Allowable substitutions ...... 0
Target model 2:
  [+] Context order ................ 3
  [+] Alpha denominator ............ 1
  [+] Inverted repeats ............. no (only regular)
  [+] Cache-hash size .............. 0
  [+] Gamma ........................ 0.900
  [+] Allowable substitutions ...... 0
Target model 3:
  [+] Context order ................ 6
  [+] Alpha denominator ............ 1
  [+] Inverted repeats ............. mix (regular and inverted)
  [+] Cache-hash size .............. 0
  [+] Gamma ........................ 0.850
  [+] Allowable substitutions ...... 0
Target model 4:
  [+] Context order ................ 9
  [+] Alpha denominator ............ 10
  [+] Inverted repeats ............. no (only regular)
  [+] Cache-hash size .............. 0
  [+] Gamma ........................ 0.900
  [+] Allowable substitutions ...... 0
Target model 5:
  [+] Context order ................ 11
  [+] Alpha denominator ............ 10
  [+] Inverted repeats ............. no (only regular)
  [+] Cache-hash size .............. 0
  [+] Gamma ........................ 0.900
  [+] Allowable substitutions ...... 0
Target model 6:
  [+] Context order ................ 13
  [+] Alpha denominator ............ 50
  [+] Inverted repeats ............. mix (regular and inverted)
  [+] Cache-hash size .............. 0
  [+] Gamma ........................ 0.900
  [+] Allowable substitutions ...... 0
Target model 7:
  [+] Context order ................ 17
  [+] Alpha denominator ............ 100
  [+] Inverted repeats ............. mix (regular and inverted)
  [+] Cache-hash size .............. 20
  [+] Gamma ........................ 0.900
  [+] Allowable substitutions ...... 3
  [+] Substitutions alpha den ...... 10
  [+] Substitutions gamma .......... 0.900
Target files (1):
  [+] Filename 1  .................. /tmp/geco2_baseline_43wqxaor/train_2_HoSa.seq
"
DaRe,DaRe,geco2_paper_modes,,,60000,60000,,,,60000,False,,,,92312.0,,1.5385333333333333,11539,1.5385333333333333,geco2_paper_modes,1,60000,,4.109257012605667,14601.179681860343,14601.179681860343,14601.179681860343,,,,,,60000,15000,14457,15181,12852,,,,,,,,,,,,,train,10,/usr/local/bin/GeCo2,"[""/usr/local/bin/GeCo2"", ""-F"", ""-v"", ""-l"", ""10"", ""/tmp/geco2_baseline_jrt5vj0y/train_3_DaRe.seq""]",0,"Analyzing data and creating models ...
Done!
Compressing target sequence 1 [bases:60000] ...
Done!                          
Total bytes: 11539 (11.3 KB), 1.539 bpb, 1.525 bps w/ no header, Normalized Dissimilarity Rate: 0.769267
Spent 4.01603 sec.
","Force mode ......................... yes
Target model 1:
  [+] Context order ................ 1
  [+] Alpha denominator ............ 1
  [+] Inverted repeats ............. no (only regular)
  [+] Cache-hash size .............. 0
  [+] Gamma ........................ 0.900
  [+] Allowable substitutions ...... 0
Target model 2:
  [+] Context order ................ 3
  [+] Alpha denominator ............ 1
  [+] Inverted repeats ............. no (only regular)
  [+] Cache-hash size .............. 0
  [+] Gamma ........................ 0.900
  [+] Allowable substitutions ...... 0
Target model 3:
  [+] Context order ................ 6
  [+] Alpha denominator ............ 1
  [+] Inverted repeats ............. mix (regular and inverted)
  [+] Cache-hash size .............. 0
  [+] Gamma ........................ 0.820
  [+] Allowable substitutions ...... 0
Target model 4:
  [+] Context order ................ 9
  [+] Alpha denominator ............ 10
  [+] Inverted repeats ............. no (only regular)
  [+] Cache-hash size .............. 0
  [+] Gamma ........................ 0.900
  [+] Allowable substitutions ...... 0
Target model 5:
  [+] Context order ................ 11
  [+] Alpha denominator ............ 10
  [+] Inverted repeats ............. no (only regular)
  [+] Cache-hash size .............. 0
  [+] Gamma ........................ 0.900
  [+] Allowable substitutions ...... 0
Target model 6:
  [+] Context order ................ 13
  [+] Alpha denominator ............ 10
  [+] Inverted repeats ............. mix (regular and inverted)
  [+] Cache-hash size .............. 0
  [+] Gamma ........................ 0.900
  [+] Allowable substitutions ...... 0
Target model 7:
  [+] Context order ................ 17
  [+] Alpha denominator ............ 100
  [+] Inverted repeats ............. mix (regular and inverted)
  [+] Cache-hash size .............. 8
  [+] Gamma ........................ 0.890
  [+] Allowable substitutions ...... 5
  [+] Substitutions alpha den ...... 10
  [+] Substitutions gamma .......... 0.900
Target files (1):
  [+] Filename 1  .................. /tmp/geco2_baseline_jrt5vj0y/train_3_DaRe.seq
"
ScPo,ScPo,geco2_paper_modes,,,60000,60000,,,,60000,False,,,,115112.0,,1.9185333333333334,14389,1.9185333333333334,geco2_paper_modes,1,60000,,2.8777366653084755,20849.71871238551,20849.71871238551,20849.71871238551,,,,,,60000,15000,17448,16398,16336,,,,,,,,,,,,,train,8,/usr/local/bin/GeCo2,"[""/usr/local/bin/GeCo2"", ""-F"", ""-v"", ""-l"", ""8"", ""/tmp/geco2_baseline_wh1qsscr/train_4_ScPo.seq""]",0,"Analyzing data and creating models ...
Done!
Compressing target sequence 1 [bases:60000] ...
Done!                          
Total bytes: 14389 (14.1 KB), 1.919 bpb, 1.909 bps w/ no header, Normalized Dissimilarity Rate: 0.959267
Spent 2.81485 sec.
","Force mode ......................... yes
Target model 1:
  [+] Context order ................ 4
  [+] Alpha denominator ............ 1
  [+] Inverted repeats ............. mix (regular and inverted)
  [+] Cache-hash size .............. 0
  [+] Gamma ........................ 0.900
  [+] Allowable substitutions ...... 0
Target model 2:
  [+] Context order ................ 6
  [+] Alpha denominator ............ 1
  [+] Inverted repeats ............. mix (regular and inverted)
  [+] Cache-hash size .............. 0
  [+] Gamma ........................ 0.800
  [+] Allowable substitutions ...... 0
Target model 3:
  [+] Context order ................ 13
  [+] Alpha denominator ............ 10
  [+] Inverted repeats ............. mix (regular and inverted)
  [+] Cache-hash size .............. 0
  [+] Gamma ........................ 0.950
  [+] Allowable substitutions ...... 1
  [+] Substitutions alpha den ...... 20
  [+] Substitutions gamma .......... 0.940
Target model 4:
  [+] Context order ................ 16
  [+] Alpha denominator ............ 100
  [+] Inverted repeats ............. mix (regular and inverted)
  [+] Cache-hash size .............. 5
  [+] Gamma ........................ 0.950
  [+] Allowable substitutions ...... 3
  [+] Substitutions alpha den ...... 15
  [+] Substitutions gamma .......... 0.950
Target files (1):
  [+] Filename 1  .................. /tmp/geco2_baseline_wh1qsscr/train_4_ScPo.seq
"
EsCo,EsCo,geco2_paper_modes,,,60000,60000,,,,60000,False,,,,118208.0,,1.9701333333333333,14776,1.9701333333333333,geco2_paper_modes,1,60000,,0.19445466250181198,308555.21399205795,308555.21399205795,308555.21399205795,,,,,,60000,15000,17715,16300,16612,,,,,,,,,,,,,train,6,/usr/local/bin/GeCo2,"[""/usr/local/bin/GeCo2"", ""-F"", ""-v"", ""-l"", ""6"", ""/tmp/geco2_baseline_cpf__qtf/train_5_EsCo.seq""]",0,"Analyzing data and creating models ...
Done!
Compressing target sequence 1 [bases:60000] ...
Done!                          
Total bytes: 14776 (14.4 KB), 1.97 bpb, 1.963 bps w/ no header, Normalized Dissimilarity Rate: 0.985067
Spent 0.192492 sec.
","Force mode ......................... yes
Target model 1:
  [+] Context order ................ 4
  [+] Alpha denominator ............ 1
  [+] Inverted repeats ............. no (only regular)
  [+] Cache-hash size .............. 0
  [+] Gamma ........................ 0.880
  [+] Allowable substitutions ...... 0
Target model 2:
  [+] Context order ................ 6
  [+] Alpha denominator ............ 1
  [+] Inverted repeats ............. mix (regular and inverted)
  [+] Cache-hash size .............. 0
  [+] Gamma ........................ 0.760
  [+] Allowable substitutions ...... 0
Target model 3:
  [+] Context order ................ 13
  [+] Alpha denominator ............ 50
  [+] Inverted repeats ............. mix (regular and inverted)
  [+] Cache-hash size .............. 1
  [+] Gamma ........................ 0.950
  [+] Allowable substitutions ...... 2
  [+] Substitutions alpha den ...... 15
  [+] Substitutions gamma .......... 0.950
Target files (1):
  [+] Filename 1  .................. /tmp/geco2_baseline_cpf__qtf/train_5_EsCo.seq
"
YeMi,YeMi,geco2_paper_modes,,,44213,44213,,,,44213,False,,,,80992.0,,1.8318594078664645,10124,1.8318594078664645,geco2_paper_modes,1,44213,,0.07733038812875748,571741.6021032248,571741.6021032248,571741.6021032248,,,,,,44213,11054,12547,11797,11772,,,,,,,,,,,,,train,3,/usr/local/bin/GeCo2,"[""/usr/local/bin/GeCo2"", ""-F"", ""-v"", ""-l"", ""3"", ""/tmp/geco2_baseline_nodbwpn0/train_6_YeMi.seq""]",0,"Analyzing data and creating models ...
Done!
Compressing target sequence 1 [bases:44213] ...
Done!                          
Total bytes: 10124 (9.9 KB), 1.832 bpb, 1.822 bps w/ no header, Normalized Dissimilarity Rate: 0.91593
Spent 0.075454 sec.
","Force mode ......................... yes
Target model 1:
  [+] Context order ................ 3
  [+] Alpha denominator ............ 1
  [+] Inverted repeats ............. no (only regular)
  [+] Cache-hash size .............. 0
  [+] Gamma ........................ 0.800
  [+] Allowable substitutions ...... 0
Target model 2:
  [+] Context order ................ 4
  [+] Alpha denominator ............ 1
  [+] Inverted repeats ............. mix (regular and inverted)
  [+] Cache-hash size .............. 0
  [+] Gamma ........................ 0.840
  [+] Allowable substitutions ...... 0
Target model 3:
  [+] Context order ................ 12
  [+] Alpha denominator ............ 50
  [+] Inverted repeats ............. mix (regular and inverted)
  [+] Cache-hash size .............. 1
  [+] Gamma ........................ 0.940
  [+] Allowable substitutions ...... 2
  [+] Substitutions alpha den ...... 15
  [+] Substitutions gamma .......... 0.950
Target files (1):
  [+] Filename 1  .................. /tmp/geco2_baseline_nodbwpn0/train_6_YeMi.seq
"
BuEb,BuEb,geco2_paper_modes,,,11364,11364,,,,11364,False,,,,22600.0,,1.988736360436466,2825,1.988736360436466,geco2_paper_modes,1,11364,,0.04165659844875336,272801.919100048,272801.919100048,272801.919100048,,,,,,11364,2841,3535,3178,3392,,,,,,,,,,,,,train,1,/usr/local/bin/GeCo2,"[""/usr/local/bin/GeCo2"", ""-F"", ""-v"", ""-l"", ""1"", ""/tmp/geco2_baseline_54oaa_te/train_7_BuEb.seq""]",0,"Analyzing data and creating models ...
Done!
Compressing target sequence 1 [bases:11364] ...
Done!                          
Total bytes: 2825 (2.8 KB), 1.989 bpb, 1.961 bps w/ no header, Normalized Dissimilarity Rate: 0.994368
Spent 0.040769 sec.
","Force mode ......................... yes
Target model 1:
  [+] Context order ................ 1
  [+] Alpha denominator ............ 1
  [+] Inverted repeats ............. no (only regular)
  [+] Cache-hash size .............. 0
  [+] Gamma ........................ 0.700
  [+] Allowable substitutions ...... 0
Target model 2:
  [+] Context order ................ 12
  [+] Alpha denominator ............ 20
  [+] Inverted repeats ............. mix (regular and inverted)
  [+] Cache-hash size .............. 1
  [+] Gamma ........................ 0.970
  [+] Allowable substitutions ...... 0
Target files (1):
  [+] Filename 1  .................. /tmp/geco2_baseline_54oaa_te/train_7_BuEb.seq
"
AgPh,AgPh,geco2_paper_modes,,,26382,26382,,,,26382,False,,,,51560.0,,1.9543628231369874,6445,1.9543628231369874,geco2_paper_modes,1,26382,,0.02658814936876297,992246.5694808693,992246.5694808693,992246.5694808693,,,,,,26382,6596,7933,7240,7472,,,,,,,,,,,,,train,2,/usr/local/bin/GeCo2,"[""/usr/local/bin/GeCo2"", ""-F"", ""-v"", ""-l"", ""2"", ""/tmp/geco2_baseline_c0wro488/train_8_AgPh.seq""]",0,"Analyzing data and creating models ...
Done!
Compressing target sequence 1 [bases:26382] ...
Done!                          
Total bytes: 6445 (6.3 KB), 1.954 bpb, 1.939 bps w/ no header, Normalized Dissimilarity Rate: 0.977181
Spent 0.025781 sec.
","Force mode ......................... yes
Target model 1:
  [+] Context order ................ 2
  [+] Alpha denominator ............ 1
  [+] Inverted repeats ............. no (only regular)
  [+] Cache-hash size .............. 0
  [+] Gamma ........................ 0.780
  [+] Allowable substitutions ...... 0
Target model 2:
  [+] Context order ................ 4
  [+] Alpha denominator ............ 1
  [+] Inverted repeats ............. mix (regular and inverted)
  [+] Cache-hash size .............. 0
  [+] Gamma ........................ 0.780
  [+] Allowable substitutions ...... 0
Target model 3:
  [+] Context order ................ 11
  [+] Alpha denominator ............ 80
  [+] Inverted repeats ............. mix (regular and inverted)
  [+] Cache-hash size .............. 1
  [+] Gamma ........................ 0.960
  [+] Allowable substitutions ...... 0
Target files (1):
  [+] Filename 1  .................. /tmp/geco2_baseline_c0wro488/train_8_AgPh.seq
"
GaGa,GaGa,geco2_paper_modes,,,60000,60000,,,,60000,False,,,,114544.0,,1.9090666666666667,14318,1.9090666666666667,geco2_paper_modes,1,60000,,4.567412003874779,13136.542083153174,13136.542083153174,13136.542083153174,,,,,,60000,15000,17079,16298,15948,,,,,,,,,,,,,train,11,/usr/local/bin/GeCo2,"[""/usr/local/bin/GeCo2"", ""-F"", ""-v"", ""-l"", ""11"", ""/tmp/geco2_baseline_lvy44sdq/train_9_GaGa.seq""]",0,"Analyzing data and creating models ...
Done!
Compressing target sequence 1 [bases:60000] ...
Done!                          
Total bytes: 14318 (14.0 KB), 1.909 bpb, 1.899 bps w/ no header, Normalized Dissimilarity Rate: 0.954533
Spent 4.3921 sec.
","Force mode ......................... yes
Target model 1:
  [+] Context order ................ 4
  [+] Alpha denominator ............ 1
  [+] Inverted repeats ............. mix (regular and inverted)
  [+] Cache-hash size .............. 0
  [+] Gamma ........................ 0.910
  [+] Allowable substitutions ...... 0
Target model 2:
  [+] Context order ................ 6
  [+] Alpha denominator ............ 1
  [+] Inverted repeats ............. mix (regular and inverted)
  [+] Cache-hash size .............. 0
  [+] Gamma ........................ 0.820
  [+] Allowable substitutions ...... 0
Target model 3:
  [+] Context order ................ 13
  [+] Alpha denominator ............ 10
  [+] Inverted repeats ............. mix (regular and inverted)
  [+] Cache-hash size .............. 0
  [+] Gamma ........................ 0.950
  [+] Allowable substitutions ...... 1
  [+] Substitutions alpha den ...... 20
  [+] Substitutions gamma .......... 0.940
Target model 4:
  [+] Context order ................ 17
  [+] Alpha denominator ............ 100
  [+] Inverted repeats ............. mix (regular and inverted)
  [+] Cache-hash size .............. 15
  [+] Gamma ........................ 0.950
  [+] Allowable substitutions ...... 3
  [+] Substitutions alpha den ...... 15
  [+] Substitutions gamma .......... 0.950
Target files (1):
  [+] Filename 1  .................. /tmp/geco2_baseline_lvy44sdq/train_9_GaGa.seq
"
DrMe,DrMe,geco2_paper_modes,,,60000,60000,,,,60000,False,,,,111504.0,,1.8584,13938,1.8584,geco2_paper_modes,1,60000,,3.9690613076090813,15116.92446901087,15116.92446901087,15116.92446901087,,,,,,60000,15000,17111,16264,15740,,,,,,,,,,,,,train,10,/usr/local/bin/GeCo2,"[""/usr/local/bin/GeCo2"", ""-F"", ""-v"", ""-l"", ""10"", ""/tmp/geco2_baseline_culy1z__/train_10_DrMe.seq""]",0,"Analyzing data and creating models ...
Done!
Compressing target sequence 1 [bases:60000] ...
Done!                          
Total bytes: 13938 (13.6 KB), 1.858 bpb, 1.845 bps w/ no header, Normalized Dissimilarity Rate: 0.9292
Spent 3.87017 sec.
","Force mode ......................... yes
Target model 1:
  [+] Context order ................ 1
  [+] Alpha denominator ............ 1
  [+] Inverted repeats ............. no (only regular)
  [+] Cache-hash size .............. 0
  [+] Gamma ........................ 0.900
  [+] Allowable substitutions ...... 0
Target model 2:
  [+] Context order ................ 3
  [+] Alpha denominator ............ 1
  [+] Inverted repeats ............. no (only regular)
  [+] Cache-hash size .............. 0
  [+] Gamma ........................ 0.900
  [+] Allowable substitutions ...... 0
Target model 3:
  [+] Context order ................ 6
  [+] Alpha denominator ............ 1
  [+] Inverted repeats ............. mix (regular and inverted)
  [+] Cache-hash size .............. 0
  [+] Gamma ........................ 0.820
  [+] Allowable substitutions ...... 0
Target model 4:
  [+] Context order ................ 9
  [+] Alpha denominator ............ 10
  [+] Inverted repeats ............. no (only regular)
  [+] Cache-hash size .............. 0
  [+] Gamma ........................ 0.900
  [+] Allowable substitutions ...... 0
Target model 5:
  [+] Context order ................ 11
  [+] Alpha denominator ............ 10
  [+] Inverted repeats ............. no (only regular)
  [+] Cache-hash size .............. 0
  [+] Gamma ........................ 0.900
  [+] Allowable substitutions ...... 0
Target model 6:
  [+] Context order ................ 13
  [+] Alpha denominator ............ 10
  [+] Inverted repeats ............. mix (regular and inverted)
  [+] Cache-hash size .............. 0
  [+] Gamma ........................ 0.900
  [+] Allowable substitutions ...... 0
Target model 7:
  [+] Context order ................ 17
  [+] Alpha denominator ............ 100
  [+] Inverted repeats ............. mix (regular and inverted)
  [+] Cache-hash size .............. 8
  [+] Gamma ........................ 0.890
  [+] Allowable substitutions ...... 5
  [+] Substitutions alpha den ...... 10
  [+] Substitutions gamma .......... 0.900
Target files (1):
  [+] Filename 1  .................. /tmp/geco2_baseline_culy1z__/train_10_DrMe.seq
"
