window_index,source_midpoint_mbase,geco22_bpb,megabyte1_bpb,nc_prefix_current_bpb
534,147.987811000,1.859320367,1.877159516,1.879543056
535,147.990883000,1.785091147,1.746509045,1.793504715
536,147.993955000,1.821617077,1.776001041,1.859955788
537,147.997027000,1.854882230,1.782892724,1.880915125
538,148.000099000,1.650161453,1.623880441,1.676462819
539,148.003171000,1.823865434,1.783470452,1.843481153
540,148.006243000,1.897169034,1.848591050,1.902736187
541,148.009315000,1.898935199,1.865983009,1.903505961
542,148.012387000,1.874453982,1.843790929,1.889914672
543,148.015459000,1.742052257,1.690494416,1.757584328
544,148.018531000,1.850801975,1.786187063,1.877773325
545,148.021603000,1.779559831,1.668512315,1.815127581
546,148.024675000,1.837889160,1.776200081,1.848027796
547,148.027747000,1.890112996,1.858994166,1.902098179
548,148.030819000,1.871710221,1.839205583,1.885752360
549,148.033891000,1.943517764,1.885071794,1.941849709
550,148.036963000,1.890520016,1.865063747,1.895652811
551,148.040035000,1.946224133,1.877299468,1.954555035
552,148.043107000,1.999936581,1.828522881,2.006140709
553,148.046179000,1.830795000,1.822248399,1.847585569
554,148.049251000,1.648968960,1.602410885,1.683523143
555,148.052323000,1.671161994,1.621119594,1.690666810
556,148.055395000,1.891891380,1.837668955,1.916567206
557,148.058467000,1.778775272,1.763587803,1.799110363
558,148.061539000,1.770373138,1.795505901,1.787144413
559,148.064611000,1.692396546,1.672372915,1.766182433
560,148.067683000,1.875096887,1.847219835,1.888900270
561,148.070755000,1.803931415,1.781872422,1.822399532
562,148.073827000,1.440726240,1.133760820,1.522158988
563,148.076899000,1.695947600,1.618972321,1.717634261
564,148.079971000,1.659288848,1.747589479,1.695317244
565,148.083043000,1.821915408,1.775898144,1.826517304
566,148.086115000,1.798958639,1.751706384,1.752838845
567,148.089187000,1.784914056,1.802251925,1.851954016
568,148.092259000,0.875893803,0.803939588,0.740339349
569,148.095331000,1.368362385,1.347439618,1.415657098
570,148.098403000,0.720708628,0.855404161,0.824551621
571,148.101475000,1.540130028,1.705856675,1.680878619
572,148.104547000,1.694292153,1.611178244,1.644980432
573,148.107619000,1.333831190,1.431936448,1.419644097
574,148.110691000,1.911041915,1.885485133,1.910071969
575,148.113763000,1.365721727,1.342915542,1.378648666
576,148.116835000,0.708116869,0.775475135,0.834767284
577,148.119907000,1.163033719,1.549260322,1.405798097
578,148.122979000,1.758644983,1.738584367,1.775424773
579,148.126051000,1.832628022,1.860501528,1.880417834
580,148.129123000,0.980551672,1.024724113,1.153387018
581,148.132195000,1.009701987,1.147501837,1.268094345
582,148.135267000,1.745376413,1.800182894,1.787804405
583,148.138339000,1.751347641,1.731390427,1.780488508
584,148.141411000,1.902754148,1.871663809,1.912109594
585,148.144483000,1.744439095,1.691533715,1.763740554
586,148.147555000,1.626786513,1.530492524,1.773071582
587,148.150627000,1.576556109,1.486485258,1.642063146
588,148.153699000,1.903182228,1.850835999,1.909348826
589,148.156771000,1.770153910,1.729148984,1.800370092
590,148.159843000,1.779663796,1.743398373,1.810790405
591,148.162915000,1.724587580,1.588131775,1.755481333
592,148.165987000,1.741882088,1.706498234,1.749189066
593,148.169059000,1.676281281,1.580491158,1.715272814
594,148.172131000,1.907336076,1.873155197,1.914877494
595,148.175203000,1.785961136,1.722044587,1.805591250
596,148.178275000,1.101582892,1.100101466,1.165875879
597,148.181347000,0.673916320,0.910001403,0.829924054
598,148.184419000,1.123622687,1.444065154,1.257442887
599,148.187491000,0.858768389,1.216464271,1.060976533
600,148.190563000,0.956176440,0.989108755,1.081963087
601,148.193635000,0.449985879,0.630528614,0.481796650
602,148.196707000,0.754988702,1.277705410,0.950530980
603,148.199779000,1.568194980,1.770749619,1.739513516
604,148.202851000,1.677684143,1.705755929,1.774650082
605,148.205923000,1.705436088,1.679620271,1.782193837
606,148.208995000,1.690688133,1.497727573,1.763322825
607,148.212067000,1.793949520,1.759123189,1.797253941
608,148.215139000,1.857103546,1.785876075,1.862992843
609,148.218211000,1.731596841,1.696153611,1.829894245
610,148.221283000,1.615457828,1.387089973,1.696883326
611,148.224355000,1.648934096,1.372961188,1.748152763
612,148.227427000,1.904158036,1.874976397,1.917361418
613,148.230499000,1.692786040,1.796536485,1.751918703
614,148.233571000,1.644106396,1.690788542,1.700164000
615,148.236643000,1.359349628,1.535220673,1.505249466
616,148.239715000,1.905159712,1.877070745,1.911766529
617,148.242787000,1.649775252,1.611082472,1.622932543
618,148.245859000,1.752436390,1.748179829,1.794667030
619,148.248931000,1.894814173,1.854138255,1.900945902
620,148.252003000,1.908819795,1.883235216,1.916684310
621,148.255075000,1.772938857,1.659266720,1.792240789
622,148.258147000,1.683123802,1.466450180,1.736165131
623,148.261219000,1.444848535,1.290276856,1.500504980
624,148.264291000,1.830007772,1.845038772,1.857472420
625,148.267363000,1.854529577,1.888848384,1.872618814
626,148.270435000,1.911616325,1.886645476,1.914539337
627,148.273507000,1.743185307,1.653001497,1.803976526
628,148.276579000,1.919104417,1.873958667,1.928432782
629,148.279651000,1.916654905,1.883468548,1.921036522
630,148.282723000,1.782445550,1.750741333,1.795200877
631,148.285795000,1.876052181,1.841461529,1.889977495
632,148.288867000,1.916375478,1.874280969,1.920686245
633,148.291939000,1.913176537,1.898116350,1.914821625
634,148.295011000,1.842370689,1.840905925,1.877618313
635,148.298083000,1.689471391,1.610311563,1.724522442
636,148.301155000,1.499868162,1.505516748,1.553281233
637,148.304227000,1.742741625,1.699728613,1.763810560
638,148.307299000,1.677777107,1.629897470,1.701639349
639,148.310371000,1.638226897,1.703519012,1.694518829
640,148.313443000,1.736945041,1.865429838,1.811071460
641,148.316515000,1.881460726,1.852409244,1.889291326
642,148.319587000,1.621309742,1.905231635,1.732401997
643,148.322659000,1.574351887,1.739956309,1.752088904
644,148.325731000,1.805956801,1.756931153,1.812802384
645,148.328803000,1.889051437,1.858373940,1.900420268
646,148.331875000,1.767145390,1.725190019,1.795475950
647,148.334947000,1.878478607,1.837487529,1.908800840
648,148.338019000,1.840526308,1.823226174,1.885093470
649,148.341091000,1.792160804,1.717154051,1.821456999
650,148.344163000,1.428786568,1.462248668,1.444837781
651,148.347235000,1.695768508,1.644106577,1.710737397
652,148.350307000,1.787639548,1.751940769,1.793157935
653,148.353379000,1.673835645,1.587662960,1.714964469
654,148.356451000,1.756857120,1.775905559,1.797043510
655,148.359523000,1.048454920,1.117408038,1.225071209
656,148.362595000,0.919197575,1.151935839,1.095422663
657,148.365667000,0.400908044,0.699240961,0.451795239
658,148.368739000,1.910982490,1.880520145,1.916494370
659,148.371811000,1.716981242,1.692815994,1.749387528
660,148.374883000,1.915059249,1.894620419,1.918101470
661,148.377955000,1.625714645,1.756240408,1.756626527
662,148.381027000,1.792329103,1.745786250,1.823931893
663,148.384099000,1.741341710,1.696782862,1.765708635
664,148.387171000,1.927457174,1.901046753,1.932301680
665,148.390243000,1.917214553,1.883316875,1.922979196
666,148.393315000,1.888958345,1.870781114,1.917265862
667,148.396387000,1.842878858,1.788752223,1.851953308
668,148.399459000,1.909715652,1.883450270,1.917824427
669,148.402531000,1.850117256,1.818756610,1.855515942
670,148.405603000,1.545615206,1.718977133,1.771750107
671,148.408675000,1.875056585,1.813958724,1.890482128
672,148.411747000,1.890909910,1.874701977,1.893438498
673,148.414819000,0.663274477,0.952921302,0.709830310
674,148.417891000,1.403786254,1.399357674,1.453956783
675,148.420963000,1.896069090,1.854044477,1.902267138
676,148.424035000,1.586663368,1.516433055,1.621012593
677,148.427107000,1.717450713,1.799149990,1.796710963
678,148.430179000,1.873792768,1.835482597,1.880775253
679,148.433251000,1.888749361,1.852366964,1.902802825
680,148.436323000,1.688308978,1.872603536,1.903062344
681,148.439395000,1.776027878,1.762610197,1.838224898
682,148.442467000,1.913788517,1.886204720,1.920060913
683,148.445539000,1.734340707,1.715487320,1.738452765
684,148.448611000,1.822706744,1.741118977,1.836740196
685,148.451683000,1.915414810,1.884827912,1.923417409
686,148.454755000,1.700439918,1.727858697,1.767587846
687,148.457827000,1.798830231,1.767134562,1.797651718
688,148.460899000,1.673021960,1.621512808,1.678544335
689,148.463971000,1.830209623,1.790273247,1.854543706
690,148.467043000,1.766920691,1.707923464,1.816100394
691,148.470115000,1.730071723,1.675807605,1.773880338
692,148.473187000,1.691519335,1.613641024,1.727567782
693,148.476259000,1.667077790,1.627777557,1.744671588
694,148.479331000,1.263546782,1.570649733,1.406151523
695,148.482403000,1.863905688,1.829682807,1.873390635
696,148.485475000,1.738512735,1.684934666,1.767385244
697,148.488547000,1.786353976,1.730012193,1.797099759
698,148.491619000,1.818243737,1.794814299,1.839533856
699,148.494691000,1.577569423,1.636679942,1.625172342
700,148.497763000,1.458635750,1.577132987,1.637019609
701,148.500835000,1.873400499,1.881699651,1.914398611
702,148.503907000,1.848080059,1.820318088,1.860496134
703,148.506979000,1.776541923,1.742557425,1.788436741
704,148.510051000,1.893572569,1.869483590,1.902649681
705,148.513123000,1.686643368,1.903557698,1.760944317
706,148.516195000,1.820203751,1.865174691,1.868829211
707,148.519267000,1.860459328,1.851425270,1.870950043
708,148.522339000,1.884916365,1.856956402,1.902115345
709,148.525411000,1.646736905,1.845328972,1.932687461
710,148.528483000,1.004404165,1.334805364,1.194278876
711,148.531555000,1.113430510,1.203152542,1.226177725
712,148.534627000,1.815789665,1.812632402,1.853862539
713,148.537699000,1.830855245,1.783781665,1.836903984
714,148.540771000,1.773301621,1.733944359,1.794850821
715,148.543843000,1.907539845,1.870012323,1.911166271
716,148.546915000,1.911274433,1.897651513,1.916022460
717,148.549987000,1.798350592,1.767782137,1.812882220
718,148.553059000,1.867739131,1.825118899,1.901420673
719,148.556131000,1.868108789,1.829792549,1.876431247
720,148.559203000,1.896754424,1.866101583,1.911399682
721,148.562275000,1.759409368,1.694888602,1.793694213
722,148.565347000,1.749664267,1.703567112,1.774014354
723,148.568419000,1.775122955,1.727713337,1.819745859
724,148.571491000,1.752645249,1.729582846,1.767735804
725,148.574563000,1.012151235,1.136634844,1.035776769
726,148.577635000,1.696971729,1.700051617,1.743099709
727,148.580707000,1.907405555,1.883055409,1.915682077
728,148.583779000,1.016383919,1.300782613,1.167644034
729,148.586851000,1.776174823,1.770425332,1.791513473
730,148.589923000,1.872587979,1.816103091,1.884691616
731,148.592995000,1.668348797,1.575933511,1.696360697
732,148.596067000,1.733612468,1.608973453,1.766230196
733,148.599139000,1.866301537,1.798257748,1.883885384
734,148.602211000,1.757419318,1.803511570,1.804135365
735,148.605283000,1.900316278,1.862521092,1.911908547
736,148.608355000,1.857053886,1.788675606,1.877295335
737,148.611427000,1.884270191,1.870538235,1.888837735
738,148.614499000,1.789950579,1.760053744,1.794691205
739,148.617571000,1.803257565,1.792591686,1.854818434
740,148.620643000,1.913600226,1.928164641,1.937365214
741,148.623715000,1.789668635,1.889307022,1.854488283
742,148.626787000,1.842469523,1.923997442,1.907146474
743,148.629859000,1.909367879,1.890900532,1.914858540
744,148.632931000,1.689107746,1.691997131,1.758580163
745,148.636003000,1.455309778,1.645790776,1.585591659
746,148.639075000,0.539058735,1.239127247,1.015556232
747,148.642147000,0.747001510,1.922240496,1.212716540
748,148.645219000,1.259328283,1.629934251,1.530190508
749,148.648291000,1.904199441,1.870302598,1.912595232
750,148.651363000,1.901404142,1.888636907,1.908817927
751,148.654435000,1.895439148,1.877305309,1.901084423
752,148.657507000,1.549124807,1.371851432,1.665515870
753,148.660579000,1.732884790,1.701751148,1.777741904
754,148.663651000,1.471584874,1.693274230,1.723117938
755,148.666723000,1.341803643,1.199444776,1.592475072
756,148.669795000,1.526414029,1.448565255,1.708885094
757,148.672867000,1.893147588,1.867729982,1.892527898
758,148.675939000,1.869435360,1.819373786,1.891202311
759,148.679011000,1.785745308,1.756335760,1.808658967
760,148.682083000,1.895493666,1.781299551,1.905976295
761,148.685155000,1.630461921,1.571239606,1.696382868
762,148.688227000,0.326019273,0.522898765,0.409255008
763,148.691299000,0.423917840,0.936348584,0.515158003
764,148.694371000,1.852615386,1.807428112,1.879312277
765,148.697443000,1.852246384,1.819741011,1.879567285
766,148.700515000,1.760247394,1.740089613,1.785032282
767,148.703587000,1.773140902,1.773926231,1.802138224
768,148.706659000,1.489256578,1.550350890,1.506798023
769,148.709731000,1.794740374,1.761613980,1.805151810
770,148.712803000,1.888930082,1.846302857,1.910884698
771,148.715875000,1.782680916,1.750832697,1.797813897
772,148.718947000,1.774370487,1.708683789,1.795262421
773,148.722019000,1.760290757,1.723068456,1.785119245
774,148.725091000,1.835250520,1.863853753,1.854017993
775,148.728163000,0.218769723,0.640377812,0.279233164
776,148.731235000,1.118068352,1.307501302,1.249562318
777,148.734307000,1.868379871,1.840644032,1.881840199
778,148.737379000,1.875175526,1.866081953,1.883112590
779,148.740451000,1.876960198,1.848086953,1.885579507
780,148.743523000,1.778725147,1.702283541,1.808390399
781,148.746595000,1.866933862,1.833270768,1.872781535
782,148.749667000,1.801127061,1.738732750,1.816142668
783,148.752739000,1.919843594,1.899759531,1.929676851
784,148.755811000,1.764180195,1.740330845,1.823721036
785,148.758883000,1.776724706,1.727845326,1.785389620
786,148.761955000,1.882945369,1.847626885,1.890043398
787,148.765027000,1.883879383,1.861038764,1.893020471
788,148.768099000,1.906688929,1.880257547,1.913025002
789,148.771171000,1.899747034,1.850601832,1.906958381
790,148.774243000,1.187368492,1.494226410,1.261266207
791,148.777315000,0.631447711,0.776432969,0.763470496
792,148.780387000,1.349570456,1.359797668,1.412000003
793,148.783459000,1.735962515,1.749174754,1.775712892
794,148.786531000,1.770130115,1.698108628,1.791083733
795,148.789603000,1.756398623,1.691699492,1.767403310
796,148.792675000,1.852179239,1.828479787,1.876069864
797,148.795747000,1.901670933,1.867679834,1.908508460
798,148.798819000,1.871732593,1.877992233,1.897034963
799,148.801891000,1.888548374,1.861478488,1.896611293
800,148.804963000,1.855819454,1.759858578,1.873362323
801,148.808035000,1.857492976,1.832802951,1.883415103
802,148.811107000,1.683301422,1.506083486,1.768334061
803,148.814179000,1.855046292,1.819752544,1.870135287
804,148.817251000,1.631839686,1.755536343,1.761091898
805,148.820323000,1.222239949,1.123740067,1.402846736
806,148.823395000,1.179752678,1.197588609,1.221727410
807,148.826467000,1.549302590,1.736568578,1.693825662
808,148.829539000,0.641936320,0.881655640,0.751705855
809,148.832611000,1.458736782,1.437164764,1.553142582
810,148.835683000,1.752486040,1.697564254,1.787417188
811,148.838755000,1.465914408,1.432582427,1.521495151
812,148.841827000,0.809692852,1.016447008,0.860965520
813,148.844899000,1.908888678,1.892223199,1.919409672
814,148.847971000,1.802453992,1.788096259,1.810035417
815,148.851043000,1.747951885,1.722881127,1.804800841
816,148.854115000,1.887661328,1.836156229,1.925263087
817,148.857187000,1.889151196,1.877815485,1.897119145
818,148.860259000,1.897361080,1.838459512,1.918186824
